1	149664.5104	387122.2131	32.72927916
2	149665.9317	387154.6464	33.64166135
3	149643.5511	387166.5082	36.63928267
4	149666.8886	387164.6247	33.20846668
5	149671.2325	387189.5287	29.78513241
6	149665.6421	387218.1214	29.39436282
7	149645.7364	387253.233	30.94707614
8	149642.0153	387207.2901	31.61455151
9	149704.2188	387223	26.95179549
10	149737.2213	387197.1002	27.28906215
11	149725.3091	387161.3109	27.42046323
12	149725.4496	387124.4312	27.28218662
13	149723.1746	387195.7373	27.30787672
