1	 149663.803	 387124.421	     27.673
2	 149665.202	 387155.825	     28.654
3	 149643.433	 387167.298	     31.970
4	 149666.196	 387165.522	     28.462
5	 149670.431	 387189.770	     25.458
6	 149664.875	 387217.593	     24.857
7	 149644.797	 387251.761	     25.165
8	 149641.871	 387206.922	     27.387
9	 149702.894	 387222.273	     22.256
10	 149734.943	 387196.939	     22.325
11	 149723.310	 387162.132	     21.973
12	 149723.509	 387126.305	     21.164
13	 149721.250	 387195.682	     22.469
