# Cameras (18)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
1	149648.4199003342700000	387165.9586234819100000	87.3286749569291060	0.9498021288857645	-3.1134020824972803	-96.6405343081834190	-0.1154692050847072	-0.9930506163581055	-0.0227450220464350	0.9918250995465188	-0.1165182662054520	0.0520237018099774	-0.0543123796812837	-0.0165519482618315	0.9983867980007017
2	149661.8675068300500000	387163.7810156196400000	87.3907699191226470	1.0520578456786533	-2.6193471813755194	-96.8158692677537540	-0.1185549899883706	-0.9926657093884305	-0.0236538316816048	0.9918952545606744	-0.1194921461218364	0.0431906355036974	-0.0457003099428545	-0.0183416580374289	0.9987867966946524
3	149675.6438581451100000	387161.5817976854700000	87.2196152980696550	1.0100591133724586	-2.2062578548620184	-96.9978221225489820	-0.1217413038972844	-0.9923138789074819	-0.0221860463574809	0.9918150230156941	-0.1224862516494252	0.0360565982484700	-0.0384969485253961	-0.0176148767938031	0.9991034486327091
4	149688.5389828283800000	387159.4167028646900000	87.0334607171264310	1.0645920773845037	-1.8279901469393651	-97.0853016418602270	-0.1232841333609971	-0.9921192123485921	-0.0223716550625387	0.9918585957992337	-0.1239137579372714	0.0293582447199361	-0.0318990344775557	-0.0185701126187372	0.9993185690843172
5	149701.1527775389800000	387157.1679111672600000	86.7635074739257130	1.1404691666340987	-1.4226155924666244	-97.1932664395439900	-0.1251780408416601	-0.9918710113851297	-0.0228550840051773	0.9918236180571515	-0.1256820852779505	0.0221342292435803	-0.0248267749630338	-0.0198974926567639	0.9994937323619938
6	149715.7634092186900000	387154.7830743528900000	86.5080322809865270	1.0996116013725397	-0.9154750327063836	-97.2398706392000070	-0.1260075034627372	-0.9918059145581399	-0.0210508175275877	0.9919006162923419	-0.1263045535407676	0.0134285946301094	-0.0159773736878362	-0.0191882151947189	0.9996882193602567
7	149716.4036529585700000	387190.6049221660900000	87.7080301169372800	0.7876593637668227	3.1804577123244004	83.4931388047940150	0.1131476486169175	0.9935508384721343	0.0073716337254048	-0.9920279598375542	0.1125537120856648	0.0566761748557363	0.0554809563093801	-0.0137256426828111	0.9983653991500009
8	149702.4847322604000000	387192.7707913005700000	88.1178912592427110	0.7344692677867010	2.7514252665233720	83.5087747080687850	0.1129207232728647	0.9935771100453444	0.0073100375836779	-0.9924437639499755	0.1124303768918347	0.0491404695619212	0.0480029754529786	-0.0128037785790617	0.9987651263444071
9	149686.6582563158900000	387195.3874586746100000	88.3626482597206860	0.5377023959857505	2.3495759671799945	83.6324373107841270	0.1108130653964729	0.9938297717700108	0.0047800921544733	-0.9929953495862054	0.1105190625250440	0.0417824427092930	0.0409963441980746	-0.0093766498363551	0.9991152977510851
10	149675.9830374312300000	387196.9805768523400000	88.3971143760773970	0.5826394195957501	1.9322115320666839	83.6575777197756170	0.1104074067013554	0.9938659237140446	0.0063820236218912	-0.9933143330895630	0.1101237427685709	0.0346323108885145	0.0337170613238854	-0.0101630191710170	0.9993797440497836
11	149662.7860453108400000	387199.1820976343000000	88.2875514029357900	0.4165112290601414	1.5338384671324068	83.7238589809019090	0.1092812280683980	0.9940015722271153	0.0042997211405586	-0.9936504028192267	0.1091240930544539	0.0274008994785130	0.0267673339922285	-0.0072668235885173	0.9996152775472582
12	149648.6130553448700000	387201.5187196582600000	88.1076052608821810	0.4257218239692709	1.1052822655998309	83.5592970940377740	0.1121540049938304	0.9936771284693150	0.0052195326247460	-0.9935035932453565	0.1120293592627253	0.0200008217768216	0.0192896182546174	-0.0074287966831852	0.9997863389781995
13	149646.7975786028500000	387236.5789551548700000	86.9835685622379630	-1.9665574053192059	-2.9122410287417893	-97.8093108263120000	-0.1357010905573688	-0.9903791600607047	0.0270985855533783	0.9894462758159555	-0.1340692358113252	0.0549682388557587	-0.0508063115712731	0.0342718445144141	0.9981203130775883
14	149659.7595823020100000	387234.5332010183500000	87.2284544669897600	-1.9658213281976049	-2.5981971126600634	-97.8961929368529550	-0.1372375047651981	-0.9901492686684710	0.0277541535831057	0.9895003372821729	-0.1357575995823272	0.0495878682150287	-0.0453315541790574	0.0342680596319201	0.9983840695267402
15	149672.8243166459700000	387232.4262016918500000	87.3648242865342580	-1.8828921256473572	-2.2458102082951519	-98.0061459315667920	-0.1391723431625357	-0.9898977971484303	0.0270815453645940	0.9894925253924309	-0.1379291224122904	0.0433601128121798	-0.0391867463711771	0.0328315152142044	0.9986923903372751
16	149686.0485880603700000	387230.1839183867000000	87.3782197957754080	-1.7880797614124597	-1.8624139868332799	-98.1273592817758950	-0.1412992809055914	-0.9896175914484015	0.0262970703962941	0.9894333194396265	-0.1403012311713183	0.0365687149691502	-0.0324995322773346	0.0311863307825248	0.9989850815573159
17	149699.1458086396700000	387227.9908817876100000	87.3114919618207640	-1.6681655413007503	-1.5142103952298258	-98.2337841836270800	-0.1431625161734799	-0.9893826823245562	0.0250280218783898	0.9893463597967672	-0.1423905089186357	0.0303104491351968	-0.0264248806953524	0.0291007025028415	0.9992271387397751
18	149712.4765677733800000	387225.9156221551800000	87.1393241719589890	-1.6430289155199451	-1.0313420208235473	-98.2812901258188990	-0.1440097312046261	-0.9892403597803353	0.0257819297191689	0.9894125635992351	-0.1434631456977627	0.0219341017252006	-0.0179993419424252	0.0286676892716391	0.9994269294357964
